Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Mali,MLI466,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,28041.82,10352.202,18260.068,22839.932,27380.474,34417.884,41872.728,42134.759,30557.636,12689.591,13965.083,20913.811,59556.578,,64233.806,86616.367,75350.709,,,,,
Malta,MLT470,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,2760.083,1305.362,2589.527,1639.632,3216.36,1918.734,1651.934,1900.307,1845.507,4034.221,3862.59,5452.943,1629.101,3679.934,4093.42,1395.174,1791.181,1375.702,2567.754,1465.705,2151.941,2714.786,,
Martinique,MTQ474,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,2494.306,2394.154,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT478,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.714,851.775,656.876,827.47,379.711,812.623,293.598,388.206,229.113,145.922,182.691,536.53,320.368,212.629,183.41,,,
Mauritius,MUS480,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,961.164,918.36,1145.499,1741.529,1405.631,1666.407,3291.507,6165.75,5400.476,7064.918,7653.055,8280.77,11254.85,12861.095,12879.537,11931.409,17046.756,15154.784,11140.933,15695.921,10643.752,16907.397,11029.457,,
Mayotte,MYT175,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.246,473.0,531.376,570.722,530.388,705.225,437.107,579.344,637.045,553.566,,,,,,,,
Mexico,MEX484,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,37247.48,81205.04,86513.808,94106.6,78051.544,55449.56,53106.376,63715.472,65077.448,87536.144,90597.718,106803.891,116608.484,102300.075,207599.545,136792.816,158532.855,121290.552,151987.384,168495.089,167018.584,183715.32,187158.385,159501.073,79694.579,108422.272,,
Mongolia,MNG496,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.0,3253.705,4508.713,4323.535,8971.142,17431.931,,13574.549,14801.195,15823.949,16307.594,15184.26,,,,,,18247.84,17217.75,,,
Montenegro,MNE499,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11085.334,13669.734,4813.596,10930.401,6476.178,11751.407,6794.758,6137.42,10058.34,12428.348,,
Montserrat,MSR500,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,15.589,10.959,15.142,6.807,18.938,8.976,,14.878,14.033,11.912,8.672,,,
Morocco,MAR504,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,614.448,637.814,665.693,778.698,6780.053,13873.008,8819.994,4052.112,4278.753,3896.533,4713.711,5315.085,6313.488,6644.171,6588.699,8145.76,9514.325,9715.593,11725.72,11758.023,13713.556,14828.236,,,
Mozambique,MOZ508,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,692.613,32.618,238.226,50.351,76.167,358.115,388.863,,,,,14750.72,940.533,1130.54,4090.891,2386.416,,
Myanmar,MMR104,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,14.378,,,,,,,,,343.458,,,,,,,,,1163.24,,,,,,,
Namibia,NAM516,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.39,641.454,633.815,590.052,2766.175,1717.342,1000.279,951.293,668.948,1642.342,866.018,561.556,1017.596,1418.904,1828.192,,,
Nepal,NPL524,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,6745.351,,,,,,,104278.103,179677.265,232647.407,144186.575,206948.058,179996.961,,
Netherlands Antilles,ANT530,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302716.512,,,,,,,430.357,400.354,486.171,588.354,,,,,,,,,
Netherlands,NLD528,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,400513.536,268764.096,429114.048,433438.912,499651.424,452393.12,345326.138,503110.146,98104.481,224603.905,451557.834,588828.371,535580.819,630737.613,1150948.618,193457.327,167508.145,,1404031.829,2397780.686,331643.123,1090956.525,324273.812,287621.497,,
New Caledonia,NCL540,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.867,1086.496,1142.177,1237.522,1343.466,1256.348,1406.979,1508.757,1443.507,1592.704,1813.381,1647.346,1767.744,1793.693,1979.576,1941.565,,,
New Zealand,NZL554,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,65225.944,26933.17,13504.462,31324.915,78515.512,85296.835,124596.639,89683.427,118864.944,65070.732,71692.138,118731.262,79356.99,104541.354,97203.842,50172.644,125032.941,103211.283,78759.848,108872.435,110866.64,97638.33,101871.266,105732.552,189573.458,109429.984,138826.186,,
Nicaragua,NIC558,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,334.908,302.143,652.803,3702.347,1323.328,1210.059,7324.47,4076.168,1243.777,1140.748,2472.581,3100.418,1078.71,1276.686,1358.888,1618.642,1362.026,1405.594,1823.099,1769.019,1848.545,2076.492,,,
Niger,NER562,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,36079.544,32818.184,30468.256,32582.448,32372.082,39617.233,40808.86,36555.983,33824.659,40555.781,35984.181,38089.773,45443.993,43368.54,40026.697,31192.142,42856.06,55686.925,57057.629,55629.975,,,
Nigeria,NGA566,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,330234.4,358402.528,375493.312,307041.536,59519.87,153533.169,139914.413,306535.23,,,166149.729,,,92873.895,110721.79,180444.816,400458.171,183926.012,304352.989,,,
Norway,NOR578,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,618281.92,735201.92,692404.288,675716.16,683521.024,703442.944,753514.048,691530.63,718394.064,725862.782,701517.933,739269.928,910859.807,1026508.275,988001.302,1075849.846,959631.545,1042460.81,1106065.894,1052197.363,1029976.828,954562.836,1071958.299,,
Oman,OMN512,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,17964.448,17562.18,18609.97,12934.134,6815.377,3392.005,3811.467,9345.064,3335.244,4247.738,14254.463,14596.282,28447.882,43115.135,,21936.616,20008.828,13375.706,35466.77,65710.063,60080.907,54090.31,58551.915,64325.775,121734.045,133045.928,,,
Pakistan,PAK586,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,330.297,651.026,413.005,988.0,783.0,1143.0,1406.0,1251.0,986.011,853.0,1384.2,2416.0,,
Palau,PLW585,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.414,,49.274,42.21,,
Panama,PAN591,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,872.745,1973.518,6660.915,3158.839,3593.486,2687.211,5462.081,8811.169,13745.045,,2778.827,11543.694,3797.673,12213.484,3845.627,3255.076,5129.163,15646.414,16260.715,13098.659,4927.464,,
Papua New Guinea,PNG598,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6638.783,,5185.734,6507.56,5801.625,10846.032,3560.874,,,,,,,8007.029,4277.839,,,,,
Paraguay,PRY600,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,394.725,1125.131,1329.312,2551.868,4149.89,19206.946,16291.516,13006.604,19480.18,13895.31,9271.108,20135.36,18730.811,34316.155,56741.296,51911.601,60289.551,59665.23,62935.822,65258.212,61034.391,76944.028,71245.188,64508.176,72030.585,67332.467,75874.648,,
Peru,PER604,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,858.647,,571.266,1093.867,990.587,1446.817,1088.146,2331.034,3124.84,3505.892,6496.133,9220.11,19455.234,18844.178,21075.273,23464.361,31372.735,23788.846,39146.843,69947.112,64383.932,41758.203,40834.343,40645.125,,
Philippines,PHL608,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,336108.448,361519.68,110651.064,396684.288,567213.291,423892.655,375542.417,343167.33,344527.901,342957.043,382668.437,347638.746,494040.809,436573.136,460670.419,365330.949,427720.981,349754.223,453275.38,429016.468,,
Poland,POL616,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,19075.0,30969.928,81768.824,81670.008,74207.056,115843.119,113207.823,94986.075,155462.245,156405.524,294590.305,378116.002,586118.269,313321.209,357300.33,483328.489,887052.708,1043403.397,445390.331,906821.495,468466.718,455087.451,,
Portugal,PRT620,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,117078.096,95018.288,108153.064,75942.528,76215.72,71874.808,122334.536,91778.336,40819.48,112419.536,105823.08,100108.778,126893.503,120640.798,137201.984,144723.093,122820.333,94317.473,117862.187,180381.061,109116.684,190468.16,232066.722,177696.982,187890.613,151014.533,232654.116,212067.824,,
Qatar,QAT634,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6302.743,6236.88,334832.32,230963.77,319373.211,605029.174,623079.321,607036.798,559988.88,,645785.806,,635025.383,579783.47,547286.281,665818.783,,
South Korea,KOR410,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,1053542.4,1043734.976,1080972.544,1275010.944,1422260.48,1504494.592,1493488.0,1644382.336,1844256.0,1911890.048,2144680.192,2356280.26,2370352.61,2601483.884,3073915.877,2841488.234,2687925.407,2698589.123,2683451.405,2840838.112,3036076.904,2905529.891,3472416.644,3483296.637,3535936.891,4174601.001,3873032.113,,,
Moldova,MDA498,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,31381.686,39502.092,46848.472,0.0,39150.728,441.302,38989.9,34688.566,32835.213,36124.671,33292.743,33952.892,36535.945,30176.552,32511.8,30482.874,37519.635,33316.599,60256.612,70014.63,33361.68,31322.344,,
Romania,ROU642,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,2227.0,1446.0,1154.0,898.0,1030.75,2176.437,1229.0,643.937,773.874,6274.66,23086.394,59248.528,99678.808,120786.505,132182.79,113610.258,111678.262,92812.899,82567.686,81438.765,114500.21,94288.222,107863.889,106702.968,127145.234,,
Russian Federation,RUS643,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,902966.016,1726002.816,625397.196,480654.861,570632.476,668990.529,751649.013,811750.158,878388.734,1166707.376,1159709.161,1074447.352,1063949.786,1028245.769,1263030.796,1558958.792,1956874.648,2425698.238,2021251.709,1752049.048,,
Rwanda,RWA646,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,16944.568,16388.106,20151.83,16586.368,,18699.469,20110.707,21461.536,23195.845,25851.242,24214.727,28952.883,29626.47,36238.385,36709.726,40448.666,48570.411,54437.638,50624.113,,,
Reunion,REU638,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,2501.073,2909.556,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,KNA659,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,156.101,187.221,109.507,161.544,128.681,,145.745,180.122,112.13,213.617,176.651,105.515,98.643,131.907,141.027,120.489,173.783,105.679,110.075,,,,,,
Saint Lucia,LCA662,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,654.969,624.121,683.578,813.254,770.49,644.454,680.915,621.893,649.169,564.063,449.368,592.647,527.714,881.284,585.424,561.536,691.115,,,,,,436.345,,,
Saint Vincent/Grenadines,VCT670,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,466.006,334.174,408.102,,335.467,343.555,405.619,311.956,290.356,352.296,375.993,365.887,327.105,539.769,338.912,208.714,210.437,242.906,350.364,242.682,,,,,
Samoa,WSM882,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.916,717.776,1035.373,256.402,177.808,145.265,88.801,1233.627,598.233,759.86,692.23,829.157,712.837,592.131,,,
Sao Tome and Principe,STP678,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.85,1422.836,1239.924,9.129,1521.481,251.009,25.056,1488.477,10.009,869.143,1146.357,914.872,925.851,1122.048,1177.062,1200.696,,,
Saudi Arabia,SAU682,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,12661.822,18874.76,11333.267,11745.981,10676.874,10648.833,,18193.832,17118.72,16973.767,16214.949,13285.337,13360.13,35260.936,29520.598,19113.623,13613.593,,,19463.0,14750.0,13885.0,13447.629,16772.0,10491.891,,
Senegal,SEN686,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,82.053,127.998,129.724,140.834,129.461,151.446,206.795,257.037,156.906,259.955,364.106,332.098,326.724,198.907,1914.147,2625.603,1612.045,1208.558,12547.92,,,
Serbia,SRB688,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214977.144,173650.489,208765.933,152206.906,144710.982,204394.642,273440.248,246275.757,197570.121,148063.017,226275.647,,
Serbia (and Montenegro),SCG891,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,139508.0,,,,200190.816,268696.48,217558.768,174944.0,179426.0,151244.48,168616.08,,182516.915,,,,,,,,,,,,,
Seychelles,SYC690,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,394.22,288.68,627.595,571.23,449.629,726.552,622.656,1185.421,1380.213,524.296,626.89,490.327,543.646,506.52,4949.606,,,,,,,,,
Sierra Leone,SLE694,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744.998,,5625.93,,,,,,,,,,,,8975.084,7539.35,,
Singapore,SGP702,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,67459.024,87369.88,70482.176,65870.576,73851.216,74129.368,72983.56,65382.152,76801.126,55711.76,85636.874,114252.942,106894.87,131658.78,157286.74,171687.52,216932.554,153980.324,202548.228,159371.292,156974.147,204949.056,157988.71,175507.39,167469.512,122920.048,146242.204,,
Slovakia,SVK703,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,181968.112,180636.384,199084.656,189634.912,160702.208,186686.597,193188.425,158751.835,201145.171,213312.103,262959.597,326582.031,294516.278,206524.371,226724.691,462478.039,245440.926,239646.657,226461.347,627901.123,226054.57,299909.709,,
Slovenia,SVN705,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,58006.224,78417.536,129811.376,120618.856,91313.68,143053.808,98701.831,107755.146,128212.474,155877.117,183411.353,212399.686,234611.506,148219.753,190131.058,239154.674,320354.677,231724.165,143787.84,293333.389,171506.997,158316.721,,
Solomon Islands,SLB090,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,553.564,1127.636,764.566,,,,,,570.663,572.922,112.719,425.634,663.35,,,
South Africa,ZAF710,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59777.482,30719.552,30037.876,487.163,3168.349,3267.781,4937.005,5870.346,5691.339,2810.873,437874.482,490821.296,456982.649,529669.73,511376.874,543016.765,,
Spain,ESP724,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,77429.896,194644.304,95437.728,29779.392,23758.828,20708.684,20682.636,21857.592,23154.97,41215.832,61437.259,44724.717,32003.156,42495.499,47012.766,36152.707,106747.41,40575.996,37867.454,52006.066,82368.154,85807.365,111596.983,52045.618,182413.446,54335.18,54694.52,,
Sri Lanka,LKA144,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,309.123,339.091,545.263,906.824,3893.83,,,,,6019.685,5596.535,23636.063,9267.737,7341.399,6889.189,5166.187,6275.424,8923.384,49623.462,12574.697,10887.162,10354.646,8082.447,,3605.955,4883.038,,
Palestine,PSE275,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14826.177,,,
Sudan,SDN729,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.016,,,1317.831,,
Suriname,SUR740,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,6805.321,2098.225,1180.17,,,0.0,3183.862,3091.741,2217.355,2123.562,3652.259,2644.017,2746.697,2471.477,2824.037,3767.748,2508.973,3563.619,3053.084,3611.2,3607.448,,,
Swaziland,SWZ748,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6714.406,4702.189,6206.682,4802.945,4145.831,3504.689,3099.737,2907.769,,,,,,,,,,
Sweden,SWE752,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,958681.024,1018040.0,1171625.984,1059498.944,1105276.928,944948.992,948237.056,1073306.649,910319.988,883621.419,1031339.68,829247.747,937558.275,863526.44,1055335.07,744845.732,875908.752,906353.636,911881.991,934450.328,746650.675,958061.041,669823.943,725585.543,,
Switzerland,CHE756,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,4081.933,3026.564,3162.191,3238.188,3169.382,2940.528,3037.608,3301.55,4000.261,4685.77,5113.772,16756.308,9040.493,7216.275,7705.35,13991.958,9324.692,48114.137,19299.755,8912.568,8987.789,70385.642,37732.064,58315.356,23179.846,27601.993,9724.728,9554.612,,
Syria,SYR760,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563.052,,28275.0,81062.179,71924.3,100858.001,180998.185,240620.704,,,,,,,
Macedonia,MKD807,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,49489.872,36107.76,42078.256,29153.376,26523.234,37628.056,32386.681,27990.589,35497.315,37409.979,34790.028,39178.35,40183.616,35656.818,37574.974,39231.523,42011.057,39985.719,49248.395,43611.22,34012.766,38519.496,,
Tajikistan,TJK762,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Thailand,THA764,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,845.72,894.77,828.225,933.883,760.285,686.102,3580.863,1803.277,33593.429,55246.635,1136.966,67978.202,68066.239,161345.718,84358.693,36855.13,39047.477,17119.547,7323.638,14293.233,12060.145,43270.188,7043.865,9002.133,84460.903,25342.352,47736.033,142437.221,,
Timor-Leste,TLS626,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.246,407.966,,,,,,,,1745.055,,,,
Togo,TGO768,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,3697.08,6656.138,29469.5,11128.474,6079.194,2165.942,3282.578,2565.997,2467.107,2840.641,4693.095,5103.522,,5462.17,5743.64,3530.023,1089.658,4536.619,2411.453,4234.086,9891.362,12846.449,,
Tonga,TON776,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.739,266.431,244.255,149.421,217.623,247.612,272.72,226.053,150.042,327.358,362.734,329.418,538.791,563.468,551.222,,,
Trinidad and Tobago,TTO780,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,16050.015,14395.454,9645.991,5802.564,17663.49,73559.328,24523.802,23471.708,15031.909,19663.132,16088.733,24847.404,120162.462,23005.862,20412.356,15054.207,25372.8,12633.376,17306.303,5741.052,,,,,,,
Tunisia,TUN788,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,89.012,222.336,290.968,433.731,457.32,521.326,500.538,393.726,533.41,676.979,1186.672,1885.331,1664.78,1760.632,1868.732,2257.454,3571.291,3878.624,2623.547,3473.236,2956.854,29510.715,3364.203,,3540.57,,
Turkey,TUR792,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,9264.578,18072.476,5351.637,25583.985,24987.231,17690.732,7454.145,3510.685,4659.664,7569.093,10705.598,26255.52,12144.373,78203.78,199002.034,307039.22,339953.123,417898.079,205462.276,257007.032,99408.652,154544.14,254045.269,248635.785,80501.869,29446.05,8581.44,,
Turkmenistan,TKM795,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA796,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,170.25,235.024,254.984,277.693,258.789,,236.884,235.661,,,,,
Tuvalu,TUV798,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.255,8.132,0.0,,9.112,9.465,,12.552,20.458,10.29,,66.313,,,,,,,,,
United States of America,USA840,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,6161403.0,5393860.0,5867772.0,9629586.0,7093127.168,10633804.0,9160768.0,8765586.0,8866361.0,8956759.056,12891620.896,8156098.96,12851012.88,11912856.24,12082459.976,9492803.08,8636969.048,13883596.96,14689525.04,12900658.0,13851668.0,9872990.968,11896684.0,3999681.626,21700026.976,,
Uganda,UGA800,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,63719.912,68049.944,61091.144,41913.092,109492.504,59299.231,61719.094,71260.835,68956.962,69933.729,43932.745,98472.497,115469.719,116465.157,114407.677,128744.143,155716.922,184638.326,200381.254,191093.389,187532.988,182676.452,,
Ukraine,UKR804,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.577,6902.202,5160.543,5987.691,4489.735,4842.317,3987.58,4097.296,9235.073,17666.054,44552.387,62563.62,26726.522,26762.264,29024.265,26712.736,33096.613,37940.517,33918.284,,,
United Arab Emirates,ARE784,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,20046.048,13113.87,13845.893,,,,,,0.0,0.0,0.0,97543.761,107085.249,166604.763,155510.74,160345.725,146358.159,183263.308,126479.554,136894.903,,175070.907,173755.112,162988.052,,,
United Kingdom,GBR826,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,164724.112,229124.736,227667.152,311917.504,238538.704,225656.432,267766.818,229624.923,246875.532,301487.947,218976.592,232224.036,270224.877,264449.006,315848.902,204601.788,525174.912,1275764.484,1840654.706,381547.014,738670.448,356291.608,593791.87,,
Tanzania,TZA834,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,27582.222,2877.255,8778.725,22240.36,26592.522,10544.08,10234.705,7240.736,12138.335,15122.858,14540.209,11326.507,21123.036,31915.525,38955.404,36980.29,33660.9,45777.136,52395.748,51734.376,43691.167,,
Uruguay,URY858,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,61426.52,45001.196,92116.808,85565.152,87425.704,70392.33,73338.006,52156.126,73733.49,89400.61,87210.244,74734.429,120663.182,87837.809,84306.649,76590.936,107496.637,70245.49,95096.867,98676.045,58344.708,,,
Vanuatu,VUT548,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,284.214,284.868,,,,,,446.415,,,,,,572.2,466.701,,682.499,,,,,,,,
Venezuela,VEN862,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,82196.216,129712.784,148938.256,147276.8,210772.096,97088.14,115579.576,84103.124,83876.011,2566.333,1792.351,1687.668,703.047,727.639,11955.542,498.836,361.48,624.101,181.93,291.356,,,,
Viet Nam,VNM704,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35939.831,101261.919,33912.293,23368.371,28478.419,40973.96,38543.842,,,,,,,,99017.71,,,
Wallis and Futuna Islands,WLF876,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.379,142.365,23.592,14.535,16.929,57.529,39.794,,,,,,,,,,,
Yemen,YEM887,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.366,202.935,195.947,276.386,732.575,989.073,1034.871,974.515,698.761,690.695,640.193,,,
Zambia,ZMB894,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,2278.894,0.0,262534.365,152758.064,21808.36,33460.875,29406.463,12722.145,11169.336,36365.228,37625.714,33827.599,43981.409,58761.622,55031.444,65392.122,73003.999,75443.982,71673.645,71940.332,,,
Zimbabwe,ZWE716,A.3.5,Salt,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,67181.176,,,,,,0.0,0.0,,46565.197,39350.258,81917.789,,66546.255,64320.379,83535.745,95691.255,90785.648,72259.108,72532.96,70504.165,,
Albania,ALB008,A.3.6,Gypsum,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,7256.879,2851.192,1130.985,1743.3,5436.538,12989.038,14389.668,14049.942,11793.899,15099.741,15472.753,16430.685,20086.292,21450.336,19902.636,21820.943,19686.823,25739.431,20597.435,22077.637,,
Algeria,DZA012,A.3.6,Gypsum,tonnes,105.339,303.937,,241.0,9235.0,5881.187,1174.702,4479.874,3641.624,4715.518,1716.314,547.736,167.831,110.746,3.25,180.713,1927.062,1.146,,,2.438,558.5,309.388,311.426,34.059,1056.271,437.974,810.793,2312.123,3117.94,2115.937,4241.562,5603.994,11149.423,10638.174,11755.352,11615.258,16993.6,25612.229,28159.321,13630.833,14222.578,11352.753,14648.853,12320.97,,,
Andorra,AND020,A.3.6,Gypsum,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,5728.776,6354.935,6603.688,7857.603,8478.46,9250.406,10025.321,9634.644,9554.294,10162.876,,11906.306,10431.168,8994.142,6587.838,4471.671,3757.264,3450.694,2957.931,3634.69,,,
Angola,AGO024,A.3.6,Gypsum,tonnes,106.561,123.86,140.285,60.605,54.699,,,,,,,,,,,12.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,AIA660,A.3.6,Gypsum,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.585,156.344,184.045,128.556,74.985,,7.079,35.705,109.105,,,,,,,,,
Antigua and Barbuda,ATG028,A.3.6,Gypsum,tonnes,,,,,,0.152,,,,,,1.114,,,,,,,,,,,,,,,,,,75.173,123.474,,,,,75.789,346.582,410.672,,391.064,432.679,115.444,154.218,112.694,85.281,181.018,,
Argentina,ARG032,A.3.6,Gypsum,tonnes,27.612,3.687,12.726,,,2.375,,14.125,11.562,13.293,96.374,17.5,3.25,13.023,,9.062,10.562,5.625,9.25,23.269,1.75,28.076,29.31,599.23,1313.578,1812.944,2670.446,8125.929,26152.921,33955.215,37826.628,23239.102,2261.148,139.925,279.871,493.208,331.511,897.045,502.597,432.868,990.916,11913.811,9094.346,5295.301,2916.621,3196.692,,
Armenia,ARM051,A.3.6,Gypsum,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.569,,2010.888,1242.196,2775.452,3493.842,3910.536,6110.76,8899.7,12645.366,24291.996,23133.137,23063.45,37646.439,34337.82,39714.499,39098.11,40434.776,34803.519,,
