Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
India,IND356,A.3.4.3,Industrial minerals n.e.c,tonnes,1150.314,1610.486,2208.734,8841.874,12927.972,11096.558,13754.405,6366.609,7201.586,4249.784,5098.766,4465.631,8528.511,21517.7,33637.865,22346.626,37889.663,9591.181,171347.439,156012.209,192547.257,202231.133,152338.204,153639.873,199921.592,281441.436,324117.572,246635.797,283975.176,291945.463,379548.075,571714.42,589323.253,733312.389,1035646.351,1212616.743,1321434.649,1543984.245,1569951.231,1970398.149,511508.829,2244077.552,2037476.608,2026808.836,2197337.792,1842028.137,,
Indonesia,IDN360,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,3.25,11.722,1040.593,0.257,2.39,370.716,100.036,774.795,200.599,474.44,3629.667,6423.781,18193.144,81694.703,108174.411,127683.726,108086.182,130793.113,75695.84,92227.016,80884.424,107129.258,119368.614,57213.292,31462.393,93160.418,105433.172,181895.05,486307.091,390386.874,419628.613,406552.144,331388.518,226355.339,144718.953,125709.098,134391.844,174983.743,86498.435,90396.681,100368.971,,,
Iran,IRN364,A.3.4.3,Industrial minerals n.e.c,tonnes,474.067,4216.445,641.385,422.049,212.411,1009.09,165.685,1284.741,,,,,,,,,,,,,,,,,,,,16054.617,19056.113,27091.345,43766.397,144765.755,175601.535,135658.04,91321.018,125250.392,103488.6,,,,160062.249,165198.757,,,,,,
Iraq,IRQ368,A.3.4.3,Industrial minerals n.e.c,tonnes,,,50.159,521.053,1077.312,336.289,67.0,,,,,,,,,,,,,,,,,,,,,,,,139.747,1928.693,582.475,,5.0,1.615,0.978,,,,,,,43.05,,,,
Ireland,IRL372,A.3.4.3,Industrial minerals n.e.c,tonnes,25468.577,18748.733,28584.535,32625.858,32508.502,28930.891,41868.803,45393.946,41315.444,41063.708,40839.555,25994.303,33645.193,33852.375,35301.67,50651.538,46312.673,60075.4,82206.881,67030.554,46702.336,37861.88,8146.874,60174.696,1951.154,879.95,699.068,4101.056,1061.129,2240.414,1980.903,23690.624,65617.801,65744.29,69934.337,83936.736,53140.862,9635.532,15029.053,32963.704,36891.202,30642.222,16913.732,6828.201,78218.738,50883.971,,
Israel,ISR376,A.3.4.3,Industrial minerals n.e.c,tonnes,210.146,101.396,4115.559,175.855,308.031,209.7,0.0,204.692,506.409,115.291,266.549,104.881,148.77,34282.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13010.001,25972.516,34392.128,17752.477,2190.15,6013.433,37273.498,27234.413,29339.273,40190.176,102825.612,151687.366,113519.141,104171.804,134799.043,128114.56,,
Italy,ITA380,A.3.4.3,Industrial minerals n.e.c,tonnes,368293.316,393923.441,446480.3,435172.009,406951.737,395368.944,482271.562,788329.248,935206.241,1010547.154,1032091.055,916453.196,1112649.646,1407604.563,1439763.987,1247158.021,983984.227,828706.929,676455.033,623292.083,540283.466,515002.281,493503.069,506609.071,348344.412,489682.131,439138.887,441878.239,487741.052,549227.221,606409.762,636100.392,767456.152,906761.119,965537.831,1040841.491,1011109.792,815698.41,739861.208,467793.455,559181.975,663388.044,614178.333,667714.793,648402.643,699278.155,,
Jamaica,JAM388,A.3.4.3,Industrial minerals n.e.c,tonnes,,,68.735,15504.892,85.738,33.182,240.735,4.928,1.276,3.974,0.389,0.19,0.024,0.313,118.663,0.043,143.245,10.883,16.854,0.0,0.0,23.779,,21.0,22.804,11.108,1.0,0.028,0.465,1.468,0.739,0.047,3.105,989.0,1.159,0.034,0.368,0.122,14.398,7.464,101.942,95.498,0.036,2.144,0.147,,,
Japan,JPN392,A.3.4.3,Industrial minerals n.e.c,tonnes,26274.083,38412.802,42222.805,41824.803,45117.07,65008.848,63589.056,158725.42,101009.937,93540.285,90928.432,209332.717,343108.949,127196.726,133000.133,136455.488,125369.377,123491.218,251669.592,270563.93,224406.766,227993.035,220961.568,193806.527,176071.926,184810.696,205430.493,183950.546,141874.94,136467.862,139491.527,128508.533,129380.635,142842.058,156272.874,154006.458,166804.074,182105.305,185379.171,147568.509,189383.429,177594.022,165831.665,179821.93,186036.385,183393.973,,
Jordan,JOR400,A.3.4.3,Industrial minerals n.e.c,tonnes,245.261,474.768,336.85,862.268,588.205,4912.967,18564.433,26216.549,24492.899,38097.631,89074.024,9894.342,891.099,211.164,632.476,181.903,28.896,551.601,46448.171,163.464,426.335,183.227,264.279,374.111,581.11,725.963,,766.606,423.058,1915.125,6909.893,1769.725,561.836,645.98,2812.467,,1920.919,848.681,1600.648,805.678,30476.004,17086.881,6279.026,1773.388,2618.357,,,
Kazakhstan,KAZ398,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,146976.396,131082.056,69217.226,127562.19,1113377.0,187509.512,234883.6,203872.733,110215.802,360660.73,317930.537,389017.969,385994.998,266606.622,436233.215,407162.582,385467.39,678648.635,642319.847,598347.481,167371.503,,
Kenya,KEN404,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,1028.025,458.732,329.011,162.583,43.522,122.155,140.121,103.855,663.5,1385.724,3229.432,3896.022,3898.587,,4138.587,2871.442,67359.448,2417.331,2300.507,993.839,1288.204,73132.641,56347.131,84369.519,104615.832,71372.404,37659.123,87177.929,86006.168,104593.769,101805.665,77477.195,111796.925,13690.627,44059.79,,,85059.125,,,,
Kiribati,KIR296,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,
Kuwait,KWT414,A.3.4.3,Industrial minerals n.e.c,tonnes,1237.949,9591.874,18431.424,1262.301,4700.74,3970.686,28760.835,85880.828,85389.154,140840.032,246031.329,193576.927,203491.37,105007.032,44859.934,,2829.718,3530.043,4470.606,5563.072,3352.857,6.187,28.722,706.063,1478.457,7258.049,14898.717,20026.769,16697.504,20981.049,3.618,39.07,1.258,22.688,13.418,,234.658,13.77,320.444,148.653,,,,795.789,532.18,,,
Kyrgyzstan,KGZ417,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,812.034,65.601,,6737.912,1057.649,3933.005,3463.593,17053.486,3074.283,4351.993,6276.616,3485.049,2536.935,1465.155,332.788,678.391,402.997,691.102,1653.156,,191.653,,
Laos,LAO418,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA428,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,117.07,840.22,558.57,384.619,221.468,234.082,197.172,176.079,122.361,241.322,279.18,187.744,196.346,389.162,4266.155,8920.198,4018.451,5562.364,1884.999,522.875,874.435,1032.708,,
Lebanon,LBN422,A.3.4.3,Industrial minerals n.e.c,tonnes,1575.442,870.339,966.988,608.749,,,,56581.764,,,,,,,,,,,,,,,,,,,,81.389,295.909,154.924,705.704,168.542,501.926,645.221,218.751,339.222,389.219,1520.045,353.81,142.839,339.105,265.368,405.463,609.469,280.682,,,
Lesotho,LSO426,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.571,106.411,,,,,1.51,2.061,3.076,13.633,,,,,
Liberia,LBR430,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY434,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU440,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,0.0,,19720.573,17400.507,8011.67,11458.249,4994.732,5525.764,2014.09,550.187,304.774,2381.991,5096.587,1644.318,951.822,3488.44,2500.84,2921.499,3892.344,3416.933,2921.66,3303.734,2938.184,2648.58,,
Luxembourg,LUX442,A.3.4.3,Industrial minerals n.e.c,tonnes,31610.1391704,37804.4896307,45219.9580726,49552.4351855,43635.7005188,37791.7006968,40222.3276346,45420.4875206,46375.0956611,45437.6926034,46674.7528993,40662.9687595,44796.7108094,57423.1251956,63216.7911228,60747.9354663,72664.7678717,65506.907905,72827.0812216,76613.5404905,77342.6036582,77318.7770412,75496.7119783,75334.0672401,88663.8272991,26378.6180267,24323.1007898,27988.4394431,29578.6241229,36354.689,39167.575,39246.341,32498.491,26825.97,17499.055,32335.741,30374.697,32812.441,32860.672,27194.019,21967.691,25914.171,15792.002,1915.169,1512.539,18144.433,,
Madagascar,MDG450,A.3.4.3,Industrial minerals n.e.c,tonnes,11.267,5.386,6.276,12.655,5.278,7.42,9.342,5.886,4.283,2.675,3.944,1.446,9.725,1.784,10.047,1.416,2.627,,,,20646.139,14240.821,11906.554,12506.549,13384.378,17633.417,15589.62,14762.236,15337.941,10321.329,15463.288,11444.022,9141.927,9288.857,8796.386,7656.048,8534.726,8440.503,7036.271,3920.12,6491.321,7620.737,15751.867,14726.958,18343.727,,,
Malawi,MWI454,A.3.4.3,Industrial minerals n.e.c,tonnes,3.202,3.554,0.562,,7.179,1.582,0.333,0.404,0.047,1.56,1.409,0.638,225.013,0.094,0.732,1.278,0.493,0.082,1.127,3.621,0.524,0.515,,,700.067,6.391,7.967,65.529,10.001,23.448,21.809,326.526,0.412,28.467,63.445,20.409,94.044,223.942,79.14,98.835,448.208,909.408,477.737,138.607,8.401,63.783,,
Malaysia,MYS458,A.3.4.3,Industrial minerals n.e.c,tonnes,1474.939,55.191,40.73,71.527,122.546,133.798,56.844,71.022,163.075,108.983,104.735,48.42,58.449,481.272,2170.026,3916.293,2378.893,2526.358,206958.352,5064.559,6528.921,5375.18,11343.838,18589.695,27548.457,36688.375,37389.06,49867.414,35383.121,89762.024,50481.439,229410.027,40743.38,40450.406,47370.124,43299.624,108429.859,73196.01,76394.444,63848.767,76668.474,76433.693,67077.837,60018.47,53346.893,53319.239,,
Maldives,MDV462,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596,,,,,,,,,,,,
Mali,MLI466,A.3.4.3,Industrial minerals n.e.c,tonnes,0.671,,,,,0.734,,,0.081,0.012,,,,,,,,,,,,,,,,,5.119,,0.116,0.165,0.05,,40.0,0.083,0.061,45.0,40.871,28.0,0.065,,2.495,39.415,163.486,,,,,
Malta,MLT470,A.3.4.3,Industrial minerals n.e.c,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.644,400.875,2094.155,380.319,458.817,551.267,569.162,531.596,1136.86,307.492,304.482,335.741,312.803,210.518,130.331,65.001,18.201,72.464,1.63,1.082,0.2,0.071,2.14,9.512,6.308,10.863,,
Martinique,MTQ474,A.3.4.3,Industrial minerals n.e.c,tonnes,0.347,,0.018,35.109,,0.238,0.796,0.296,7.847,4.761,0.018,1.326,,,14.437,23.5,1.33,178.408,1114.579,1295.16,490.41,1397.055,717.121,17412.854,21.994,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT478,A.3.4.3,Industrial minerals n.e.c,tonnes,0.034,0.334,0.024,,,,,,,,,,,,,,,,,,,,,,,0.188,,,,,,,,,,,,,0.41,5.0,7.8,42.19,2.6,20.868,,,,
Mauritius,MUS480,A.3.4.3,Industrial minerals n.e.c,tonnes,0.082,,,0.351,0.386,0.936,0.92,7.846,2.404,,7.731,5.307,21.706,3.981,,,401.404,,0.0,0.0,0.0,0.0,0.0,175.029,256.249,155.539,,12.865,256.735,330.831,415.256,603.726,203.04,944.648,1221.728,1722.18,281.961,230.966,404.634,133.147,70.018,19.663,21.614,9.347,115.067,316.458,,
Mayotte,MYT175,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.073,,0.2,,,0.002,0.016,,,,,,,,,,
Mexico,MEX484,A.3.4.3,Industrial minerals n.e.c,tonnes,1783.092,3048.772,4587.602,8535.701,8712.63,44577.994,26790.404,48462.321,80638.862,40236.17,26426.738,35963.116,41340.149,151423.575,91529.404,88516.794,97787.403,102979.478,107616.082,111725.362,506107.443,320187.81,331506.57,251552.026,285736.456,434165.723,398836.554,466555.368,471502.094,519151.321,514034.805,453601.572,452413.617,602802.276,1003472.035,744671.657,740164.653,832059.861,970148.473,754025.458,910890.5,1161868.769,1079410.867,925423.195,944533.704,711356.273,,
Mongolia,MNG496,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,159437.405,179030.291,156866.299,166210.88,197285.434,219766.154,192563.074,266049.289,304459.177,316911.314,355337.853,360163.196,,,,,,338101.055,313894.031,,,
Montenegro,MNE499,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.51,7.47,5.854,27.456,3.29,4.52,2.918,3.029,1.749,1.08,,
Montserrat,MSR500,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,0.933,,,,,,,0.01,,0.05,0.148,,,,,,,,,,234.0,260.0,,,
Morocco,MAR504,A.3.4.3,Industrial minerals n.e.c,tonnes,5.729,479.513,903.652,75.484,928.63,402.675,21.566,49.443,174.308,800.167,817.577,2852.729,3076.603,4735.182,2542.774,2795.667,2875.537,6626.264,9227.185,10667.37,20705.305,24790.932,26995.568,68981.0,99692.155,114736.556,95896.191,115271.37,135968.108,85136.372,81043.05,100442.028,103791.768,76520.126,105665.474,95036.641,138013.5,124178.019,101724.276,82617.243,79374.034,85276.481,71119.972,81295.136,73273.322,,,
Mozambique,MOZ508,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,99.671,177.748,38.658,97.617,304.064,307.251,674.251,183.107,178.432,8804.589,840.702,12959.555,1003.658,1645.004,3432.413,1628.432,,
Myanmar,MMR104,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,2.538,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM516,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80875.165,77818.554,50742.569,56850.043,26585.398,43433.538,31774.821,32375.627,20603.835,116426.364,108050.763,118293.984,85319.504,50869.021,51766.497,,,
Nepal,NPL524,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.491,0.0,0.0,,,93.83,,,,,,415.482,20.654,0.678,389.409,154.335,1518.097,308.257,,
Netherlands Antilles,ANT530,A.3.4.3,Industrial minerals n.e.c,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,51.803,,,,,4.0,,,1.376,1.927,1.601,,,,,,,,,
Netherlands,NLD528,A.3.4.3,Industrial minerals n.e.c,tonnes,449939.952,577186.307,726689.569,853268.2,973699.372,981442.69,1002653.52,1163225.165,1453868.112,998027.148,1016671.922,950447.616,1002497.612,998797.793,1039456.278,1019392.187,1079295.261,1107785.615,1129480.087,1182600.001,1089221.193,1137248.379,178041.452,323127.626,236326.823,274414.816,280046.653,511679.875,609786.751,295950.369,331841.596,735408.238,713256.285,709653.41,619079.385,608901.804,596279.8,437386.026,635959.377,370226.379,385960.385,698310.881,660580.248,542691.17,564076.819,646271.825,,
New Caledonia,NCL540,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,0.694,0.495,2.537,1.649,0.301,55.204,0.398,1.187,15.881,,,,,,,,,,,,,,,,,3.592,1.812,4.523,0.514,2.532,1.651,2.839,0.176,2.01,0.276,0.136,46.025,327.174,1318.605,5.983,,,
New Zealand,NZL554,A.3.4.3,Industrial minerals n.e.c,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.124,13.037,36.902,88.32,93.222,101.769,86.781,172.097,991.965,228.149,263.676,340.178,464.716,579.346,400.423,548.681,1033.094,621.588,587.8,1426.477,1333.442,590.939,579.292,679.746,823.143,1946.318,602.034,776.912,1392.769,1641.465,1000.641,700.56,506.403,459.464,334.874,573.364,816.702,,
Nicaragua,NIC558,A.3.4.3,Industrial minerals n.e.c,tonnes,6.946,47.722,24.131,20.363,8.239,5.88,16.266,4.712,12.851,0.546,6.426,16.872,0.338,0.071,0.0,,5.0,,,178.437,107.199,1.261,4.687,7.741,405.455,1.136,2.495,68.89,68.936,17.899,0.238,36.182,246.064,45.086,13.914,316.34,249.15,1230.0,635.862,381.771,121.349,51.795,70.777,388.428,194.379,,,
Niger,NER562,A.3.4.3,Industrial minerals n.e.c,tonnes,0.304,,0.01,,0.06,,0.097,,,0.017,0.34,,,,,,,,,,,,,,,,0.045,1.324,0.199,32.288,1.583,10.138,228.338,237.579,0.858,0.898,,,,10.0,0.278,,2.981,2.0,0.001,,,
Nigeria,NGA566,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,0.028,,0.294,0.207,,,3.322,,,,,,38.937,0.777,,,,,182.721,,,,,11.687,,13.374,10.9,0.062,0.062,3.0,44.0,,,0.033,884.659,66.628,40.343,474.516,124.377,526.7,2282.76,1164.357,,,
Norway,NOR578,A.3.4.3,Industrial minerals n.e.c,tonnes,82855.414,119020.71,190112.631,203994.16,172081.833,78552.666,45776.457,63680.159,45693.268,57945.823,82047.243,46781.5,39776.669,39814.65,60872.061,69765.015,68993.355,78582.217,124075.857,314041.841,320758.024,283339.248,270746.161,498877.083,401766.802,402765.638,499927.348,495335.407,485258.044,443655.186,516569.243,669965.506,707705.285,682613.933,697350.885,805370.123,665635.982,708403.639,666729.742,659694.486,842714.249,1036098.122,1106125.49,1188491.861,662500.15,592222.601,,
Oman,OMN512,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,30.036,2354.001,10622.332,3518.875,587.0,2705.203,25.71,2.25,2.356,11.021,2367.0,1060.386,4320.444,5321.78,8296.155,9602.726,24542.159,165.085,57.367,314.779,11.903,1152.437,9.832,11278.9,1289.134,53.09,51.336,4541.51,992.747,5882.737,65.561,78.769,3383.504,5381.366,,,
Pakistan,PAK586,A.3.4.3,Industrial minerals n.e.c,tonnes,0.05,0.0,0.0,0.0,0.0,0.0,98.902,44.147,149.403,952.067,46.687,762.482,2063.741,3643.583,2099.903,2286.045,5234.997,2979.255,3440.656,4562.602,4175.388,4925.133,5304.608,5105.781,,4272.367,5042.339,5978.196,4003.809,4428.891,7131.566,7212.628,7590.176,27225.99,7706.705,12642.953,26284.827,21464.48,85907.971,55899.911,794262.017,266519.281,318286.131,396877.889,390847.008,345818.305,,
Palau,PLW585,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.654,0.002,,
Panama,PAN591,A.3.4.3,Industrial minerals n.e.c,tonnes,1.218,0.679,3.875,,0.339,2.625,0.128,0.069,,,,,3.819,0.296,,0.309,0.893,0.398,0.0,0.393,0.194,5.22,4.183,6.628,10.085,557.717,796.108,1090.823,727.183,498.132,575.823,521.808,625.193,418.539,0.0,132.388,1231.868,1710.858,2155.896,1364.614,2805.706,801.178,2.01,16.274,1.734,19.5,,
Papua New Guinea,PNG598,A.3.4.3,Industrial minerals n.e.c,tonnes,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.03,0.0,0.01,0.003,0.101,0.017,0.0,0.023,0.117,0.0,0.003,0.063,,,,,,0.0,,0.0,0.0,0.0,0.077,0.022,,,,,,,1.296,,,,,,
Paraguay,PRY600,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,0.25,,10.062,4.375,7.038,,,,,,,,,,,,,,,,,0.0,,0.048,,,0.1,2.0,43.799,38.03,3.593,22.045,24.24,34.542,1.645,0.217,0.065,0.102,379.546,,
Peru,PER604,A.3.4.3,Industrial minerals n.e.c,tonnes,11.5,10.47,30.179,98.975,244.403,945.775,712.802,206.16,319.845,5771.002,337.786,256.131,406.314,353.601,766.859,913.434,643.099,727.775,1380.405,1044.349,903.803,1784.498,13738.347,762.486,3280.176,3340.237,5203.086,11787.106,10167.61,12349.116,22467.915,13018.415,22656.662,19494.103,17967.826,21611.855,19466.564,31421.109,28642.167,24404.665,30303.587,30265.327,35970.344,35528.789,34709.66,32156.406,,
Philippines,PHL608,A.3.4.3,Industrial minerals n.e.c,tonnes,0.0,0.175,1.288,3349.333,139.768,126.453,247.828,11365.749,970.472,242.478,283.117,213.996,1067.663,310.729,145.624,254.884,768.521,2107.508,1042.837,892.966,988.482,2479.089,1624.657,1237.091,1208.738,1960.666,641.444,483.605,588.063,874.211,1353.784,3052.728,6163.498,4125.528,7913.901,8514.482,7276.29,5918.811,7713.524,5811.167,7391.985,12051.083,13618.724,11363.17,16394.858,13908.657,,
Poland,POL616,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,37988.0,34392.0,22965.0,33105.124,40455.0,41551.0,35166.0,40978.937,60960.0,30139.0,23520.0,0.0,139337.753,208133.034,120952.0,126083.537,184808.411,101172.012,83489.618,115019.727,91315.446,110518.758,81838.863,110211.316,99265.487,90381.114,107227.007,112313.757,131764.9,107882.258,137551.267,177893.525,169557.155,193829.098,164910.063,144406.018,,
Portugal,PRT620,A.3.4.3,Industrial minerals n.e.c,tonnes,5891.904,2404.792,1720.427,2600.188,3673.432,3211.04,1700.168,2399.182,2334.37,87407.016,80212.393,23035.961,12548.659,2857.586,8992.658,4295.802,4837.7,13791.722,18412.9,21130.928,15809.432,7075.476,6975.05,19440.121,25743.5,28873.889,21160.413,29672.566,49867.973,34581.015,41081.134,28168.689,17575.058,13333.196,20973.051,14197.331,23390.973,28303.518,18019.417,36984.909,50273.746,46722.145,52925.812,64920.253,79178.702,80519.683,,
Qatar,QAT634,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,171.738,150.311,60.6,27.889,0.686,25.449,43.995,136.52,,232.975,62.759,3.39,23.0,163.312,10.52,252.764,216.935,414.246,138.45,26.0,890.415,45.56,,391.928,0.4,0.1,575.98,,
South Korea,KOR410,A.3.4.3,Industrial minerals n.e.c,tonnes,97.553,5193.183,630.756,35140.173,19759.193,15876.773,30829.368,68342.976,57552.006,18421.385,38551.724,19205.103,7491.19,20664.416,24163.964,23426.807,47503.105,34986.413,137712.951,116981.385,123559.726,91547.33,59448.037,46960.423,44954.674,62450.954,135584.894,127188.899,68921.237,63995.541,40634.637,44646.877,49976.033,51117.437,66119.219,61426.019,64378.468,73080.264,55641.449,65546.716,86419.017,117495.477,82800.712,120441.2,133814.515,,,
Moldova,MDA498,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,83.796,11313.573,2992.899,,11.98,2.685,198.534,117.196,24.47,195.283,919.425,8497.381,1481.812,29.706,48.889,21.554,44.318,332.838,154.866,52.472,217.046,258.499,,
Romania,ROU642,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,737717.984,2856.0,3019.0,3700.0,5630.0,3265.0,4413.676,2606.654,3465.869,2108.104,3120.575,3460.464,6397.18,18821.512,37641.867,32010.477,31774.347,25526.128,33557.217,19542.987,11230.285,2357.748,3111.95,3377.749,4435.048,4581.231,25753.919,,
Russian Federation,RUS643,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,733560.024,630509.124,650137.422,775755.809,789812.093,783771.894,761408.403,889646.459,1064547.145,1172645.518,1234271.33,1295584.502,1207022.116,1018520.023,1076870.736,1092895.85,1334279.299,1042122.439,1028819.849,966488.879,,
Rwanda,RWA646,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,4.038,2.5,10.542,21.06,36.4,37.33,395.009,76.712,734.026,,,
Reunion,REU638,A.3.4.3,Industrial minerals n.e.c,tonnes,,0.018,0.009,0.137,0.177,,,195.699,49.119,25.199,27.517,1.403,1.163,0.405,2.137,2.237,13.923,0.824,70.52,68.997,4.077,62.322,1.992,6.679,1.0,0.101,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts and Nevis,KNA659,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,2686.936,,1.027,993.28,331.046,,,655.248,3672.196,1530.119,,,,,146.979,0.022,1.062,0.01,,,,,,,,,,,,0.24,,,0.032,,,,,,
Saint Lucia,LCA662,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,5.607,0.516,369.026,0.432,43.58,4.804,8.893,0.155,0.87,0.539,0.185,,0.224,0.957,2.114,2.414,0.215,0.314,1.094,0.05,0.002,0.02,0.132,0.008,1.898,,0.109,0.497,0.002,1.076,1.345,1.08,7.286,1.532,4500.31,9001.768,,,,,,7.157,,,
Saint Vincent/Grenadines,VCT670,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,3.625,,,,,,,,,,,,,,,,,,,,0.394,0.18,3.023,,0.508,,0.245,,0.204,0.006,0.68,0.004,18300.027,320.195,4500.761,0.25,0.022,,,,,
Samoa,WSM882,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0.011,6.125,3.293,0.05,0.752,1.306,0.311,0.002,,0.086,5.0,,,,,,
Sao Tome and Principe,STP678,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,,,
Saudi Arabia,SAU682,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,0.506,617.027,63.216,203.182,16442.085,554.485,1761.648,1795.42,2096.004,,,1691.537,,,13298.249,15459.394,14187.0,3390.197,21862.461,16232.735,17791.98,26885.472,23795.356,,28495.877,46330.891,36816.978,16967.617,32634.81,17355.961,13961.125,7950.729,25963.903,41161.812,,,11418.706,40306.808,120675.029,59388.603,73165.0,108785.364,,
Senegal,SEN686,A.3.4.3,Industrial minerals n.e.c,tonnes,9.012,10.883,8.545,33.72,84.994,211.241,,9.943,5.914,60.45,101.147,331.841,,,,,0.527,1.437,,10.29,6.97,108.874,15.353,0.36,0.339,5.133,285.014,397.544,450.027,660.362,184.512,50.262,72.744,427.643,823.737,698.362,1796.578,1906.016,626.853,641.218,690.063,236.119,130.337,166.735,256.341,,,
Serbia,SRB688,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15652.625,14995.427,14572.144,8462.517,3762.965,5791.075,11527.091,24166.637,8557.885,9322.661,12456.014,,
Serbia (and Montenegro),SCG891,A.3.4.3,Industrial minerals n.e.c,tonnes,,,,,,,,,,,,,,,,,,,,,,,30658.0,,,,42203.687,40728.682,38367.945,34683.068,40380.401,22388.808,24075.131,,18718.144,,,,,,,,,,,,,
